id,code,name,definition,level,contains_id/id,value_set_ids/id,country_ids/id,source_id/id,system
race_739,1928-1,"Kwigillingok",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_740,1929-9,"Levelock",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_741,1930-7,"Lower Kalskag",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_742,1931-5,"Manokotak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_743,1932-3,"Marshall",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_744,1933-1,"Mekoryuk",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_745,1934-9,"Mountain Village",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_746,1935-6,"Naknek",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_747,1936-4,"Napaumute",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_748,1937-2,"Napakiak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_749,1938-0,"Napaskiak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_750,1939-8,"Newhalen",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_751,1940-6,"New Stuyahok",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_752,1941-4,"Newtok",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_753,1942-2,"Nightmute",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_754,1943-0,"Nunapitchukv",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_755,1944-8,"Oscarville",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_756,1945-5,"Pilot Station",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_757,1946-3,"Pitkas Point",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_758,1947-1,"Platinum",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_759,1948-9,"Portage Creek",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_760,1949-7,"Quinhagak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_761,1950-5,"Red Devil",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_762,1951-3,"St. Michael",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_763,1952-1,"Scammon Bay",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_764,1953-9,"Sheldon's Point",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_765,1954-7,"Sleetmute",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_766,1955-4,"Stebbins",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_767,1956-2,"Togiak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_768,1957-0,"Toksook",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_769,1958-8,"Tulukskak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_770,1959-6,"Tuntutuliak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_771,1960-4,"Tununak",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_772,1961-2,"Twin Hills",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_773,1962-0,"Georgetown",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_774,1963-8,"St. Mary's",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_775,1964-6,"Umkumiate",,,race_707,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_776,1966-1,"Aleut",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_777,1968-7,"Alutiiq Aleut",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_778,1969-5,"Tatitlek",,,race_777,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_779,1970-3,"Ugashik",,,race_777,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_780,1972-9,"Bristol Bay Aleut",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_781,1973-7,"Chignik",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_782,1974-5,"Chignik Lake",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_783,1975-2,"Egegik",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_784,1976-0,"Igiugig",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_785,1977-8,"Ivanof Bay",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_786,1978-6,"King Salmon",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_787,1979-4,"Kokhanok",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_788,1980-2,"Perryville",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_789,1981-0,"Pilot Point",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_790,1982-8,"Port Heiden",,,race_780,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_791,1984-4,"Chugach Aleut",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_792,1985-1,"Chenega",,,race_791,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_793,1986-9,"Chugach Corporation",,,race_791,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_794,1987-7,"English Bay",,,race_791,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_795,1988-5,"Port Graham",,,race_791,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_796,1990-1,"Eyak",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_797,1992-7,"Koniag Aleut",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_798,1993-5,"Akhiok",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_799,1994-3,"Agdaagux",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_800,1995-0,"Karluk",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_801,1996-8,"Kodiak",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_802,1997-6,"Larsen Bay",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_803,1998-4,"Old Harbor",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_804,1999-2,"Ouzinkie",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_805,2000-8,"Port Lions",,,race_797,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_806,2002-4,"Sugpiaq",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_807,2004-0,"Suqpigaq",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_808,2006-5,"Unangan Aleut",,,race_776,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_809,2007-3,"Akutan",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_810,2008-1,"Aleut Corporation",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_811,2009-9,"Aleutian",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_812,2010-7,"Aleutian Islander",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_813,2011-5,"Atka",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_814,2012-3,"Belkofski",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_815,2013-1,"Chignik Lagoon",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_816,2014-9,"King Cove",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_817,2015-6,"False Pass",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_818,2016-4,"Nelson Lagoon",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_819,2017-2,"Nikolski",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_820,2018-0,"Pauloff Harbor",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_821,2019-8,"Qagan Toyagungin",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_822,2020-6,"Qawalangin",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_823,2021-4,"St. George",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_824,2022-2,"St. Paul",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_825,2023-0,"Sand Point",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_826,2024-8,"South Naknek",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_827,2025-5,"Unalaska",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_828,2026-3,"Unga",,,race_808,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_829,2028-9,"Asian",,,,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_830,2029-7,"Asian Indian",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_831,2030-5,"Bangladeshi",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_832,2031-3,"Bhutanese",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_833,2032-1,"Burmese",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_834,2033-9,"Cambodian",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_835,2034-7,"Chinese",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_836,2035-4,"Taiwanese",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_837,2036-2,"Filipino",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_838,2037-0,"Hmong",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_839,2038-8,"Indonesian",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_840,2039-6,"Japanese",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_841,2040-4,"Korean",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_842,2041-2,"Laotian",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_843,2042-0,"Malaysian",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_844,2043-8,"Okinawan",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_845,2044-6,"Pakistani",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_846,2045-3,"Sri Lankan",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_847,2046-1,"Thai",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_848,2047-9,"Vietnamese",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_849,2048-7,"Iwo Jiman",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_850,2049-5,"Maldivian",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_851,2050-3,"Nepalese",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_852,2051-1,"Singaporean",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_853,2052-9,"Madagascar",,,race_829,race_value_set_829,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_854,2054-5,"Black or African American",,,,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_855,2056-0,"Black",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_856,2058-6,"African American",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_857,2060-2,"African",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_858,2061-0,"Botswanan",,,race_857,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_859,2062-8,"Ethiopian",,,race_857,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_860,2063-6,"Liberian",,,race_857,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_861,2064-4,"Namibian",,,race_857,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_862,2065-1,"Nigerian",,,race_857,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_863,2066-9,"Zairean",,,race_857,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_864,2067-7,"Bahamian",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_865,2068-5,"Barbadian",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_866,2069-3,"Dominican",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_867,2070-1,"Dominica Islander",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_868,2071-9,"Haitian",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_869,2072-7,"Jamaican",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_870,2073-5,"Tobagoan",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_871,2074-3,"Trinidadian",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_872,2075-0,"West Indian",,,race_854,race_value_set_854,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_873,2076-8,"Native Hawaiian or Other Pacific Islander",,,,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_874,2078-4,"Polynesian",,,race_873,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_875,2079-2,"Native Hawaiian",,,race_874,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_876,2080-0,"Samoan",,,race_874,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_877,2081-8,"Tahitian",,,race_874,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_878,2082-6,"Tongan",,,race_874,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_879,2083-4,"Tokelauan",,,race_874,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_880,2085-9,"Micronesian",,,race_873,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_881,2086-7,"Guamanian or Chamorro",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_882,2087-5,"Guamanian",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_883,2088-3,"Chamorro",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_884,2089-1,"Mariana Islander",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_885,2090-9,"Marshallese",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_886,2091-7,"Palauan",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_887,2092-5,"Carolinian",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_888,2093-3,"Kosraean",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_889,2094-1,"Pohnpeian",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_890,2095-8,"Saipanese",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_891,2096-6,"Kiribati",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_892,2097-4,"Chuukese",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_893,2098-2,"Yapese",,,race_880,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_894,2100-6,"Melanesian",,,race_873,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_895,2101-4,"Fijian",,,race_894,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_896,2102-2,"Papua New Guinean",,,race_894,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_897,2103-0,"Solomon Islander",,,race_894,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_898,2104-8,"New Hebrides",,,race_894,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_899,2500-7,"Other Pacific Islander","Note that this term remains in the table for completeness, even though within HL7, the notion of Other code is deprecated.",,race_873,race_value_set_873,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_900,2106-3,"White",,,,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_901,2108-9,"European",,,race_900,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_902,2109-7,"Armenian",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_903,2110-5,"English",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_904,2111-3,"French",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_905,2112-1,"German",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_906,2113-9,"Irish",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_907,2114-7,"Italian",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_908,2115-4,"Polish",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_909,2116-2,"Scottish",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_910,2118-8,"Middle Eastern or North African",,,race_900,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_911,2119-6,"Assyrian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_912,2120-4,"Egyptian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_913,2121-2,"Iranian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_914,2122-0,"Iraqi",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_915,2123-8,"Lebanese",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_916,2124-6,"Palestinian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_917,2125-3,"Syrian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_918,2126-1,"Afghanistani",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_919,2127-9,"Israeili",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_920,2129-5,"Arab",,,race_900,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_921,2131-1,"Other Race","Note that this term remains in the table for completeness, even though within HL7, the notion of Other code is deprecated.",,,race_value_set_921,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
